Ville,Secteur,Marque,Modèle,Année-Modèle,Kilométrage,Type de carburant,Puissance fiscale,Boite de vitesses,Nombre de portes,Origine,Première main,État,Jantes aluminium,Airbags,Climatisation,Système de navigation/GPS,Toit ouvrant,Sièges cuir,Radar de recul,Caméra de recul,Vitres électriques,ABS,ESP,Régulateur de vitesse,Limiteur de vitesse,CD/MP3/Bluetooth,Ordinateur de bord,Verrouillage centralisé à distance,Prix
Sidi Slimane,,Kia,Sorento,2009,0 - 4 999,Diesel,10,Manuelle,5,,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
Rabat,,Dacia,Sandero,2010,150 000 - 159 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,65000
Casablanca,,Renault,Kangoo Express,2015,110 000 - 119 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,108000
Casablanca,Oulfa,Peugeot,208,2018,80 000 - 84 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,108000
Casablanca,Roches Noires,Chevrolet,Captiva,2013,180 000 - 189 999,Diesel,8,Automatique,5,,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93000
Marrakech,,Citroen,Berlingo,2014,10 000 - 14 999,Diesel,7,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76000
Rabat,,BMW,Serie 3,2013,190 000 - 199 999,Diesel,8,Manuelle,5,Dédouanée,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,180000
Casablanca,2 Mars,Peugeot,208,2018,90 000 - 94 999,Essence,6,Manuelle,5,WW au Maroc,Oui,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89000
Agadir,,Citroen,Berlingo,2016,120 000 - 129 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,113000
El Jadida,Al Kodia,Mercedes-Benz,Classe B,2013,170 000 - 179 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,145000
Casablanca,Aïn Sebaâ,Renault,Captur,2016,75 000 - 79 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,135000
Casablanca,Oulfa,Citroen,Berlingo,2013,150 000 - 159 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105000
Salé,,Volkswagen,Polo,2008,250 000 - 299 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,72000
Sidi Slimane,,Hyundai,Elantra,2007,20 000 - 24 999,Diesel,6,Manuelle,5,WW au Maroc,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,85000
Marrakech,M'Hamid,Volkswagen,GOLF 7,2018,110 000 - 119 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,205000
Khouribga,,Dacia,Logan,2017,55 000 - 59 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,108000
Taza,,Dacia,Logan,2008,250 000 - 299 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,68000
Casablanca,,Toyota,RAV 4,2009,150 000 - 159 999,Diesel,8,Manuelle,5,,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100000
Mohammedia,,Fiat,Punto,2018,85 000 - 89 999,Diesel,6,Manuelle,5,Importée neuve,,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,93000
El Hajeb,,Mercedes-Benz,310,1990,5 000 - 9 999,Diesel,12,Automatique,,,,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170000
Meknès,,Renault,Kangoo,2011,5 000 - 9 999,Diesel,6,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,76000
Meknès,El Bassatine,Hyundai,H-1,2015,140 000 - 149 999,Diesel,10,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,170000
Taourirt,,Mercedes-Benz,220,2007,200 000 - 249 999,Diesel,9,Automatique,5,Dédouanée,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,135000
Temara,,Citroen,C4,2006,180 000 - 189 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Casablanca,Anfa,Mercedes-Benz,Classe GLA,2017,45 000 - 49 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Casablanca,,Volkswagen,Touareg,2009,200 000 - 249 999,Diesel,12,Manuelle,5,WW au Maroc,Non,Bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,90000
Casablanca,,Mercedes-Benz,Classe C,2007,0 - 4 999,Diesel,9,Manuelle,5,Dédouanée,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,132000
Kénitra,Khabazat,Citroen,C4,2008,20 000 - 24 999,Diesel,6,Manuelle,5,Dédouanée,Non,Bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75000
Casablanca,,Mercedes-Benz,Classe C,2006,250 000 - 299 999,Diesel,9,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,87000
Casablanca,Hay Hassani,Hyundai,Accent,2019,90 000 - 94 999,Diesel,6,Automatique,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,145000
Berrechid,,Mercedes-Benz,220,2000,140 000 - 149 999,Diesel,8,Automatique,5,Dédouanée,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,87000
Tétouan,Al Azhar,Mercedes-Benz,Classe C,2002,250 000 - 299 999,Diesel,9,Manuelle,5,Dédouanée,Non,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Khouribga,,Ford,Tourneo,2016,120 000 - 129 999,Diesel,9,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,195000
Sidi Slimane,Toute la ville,Dacia,Dokker,2017,160 000 - 169 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,95000
Nador,,Mercedes-Benz,220,1999,180 000 - 189 999,Diesel,8,Automatique,5,Dédouanée,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,70000
Tiznit,Toute la ville,Ford,Focus,2008,20 000 - 24 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,80000
Safi,Zawiyat Sidi Wassel,Fiat,Doblo,2016,250 000 - 299 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,75000
Larache,Toute la ville,Renault,Kangoo,2019,90 000 - 94 999,Diesel,5,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,135000
Casablanca,Hay Hassani,Renault,Clio,2019,85 000 - 89 999,Diesel,6,Automatique,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,150000
Meknès,Hamria,Mercedes-Benz,310,1995,80 000 - 84 999,Diesel,12,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150000
Meknès,,Volkswagen,GOLF 4,2003,250 000 - 299 999,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,85000
Meknès,Hamria,Suzuki,Vitara,2018,30 000 - 34 999,Essence,9,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,175000
El Jadida,,Opel,Insignia,2011,170 000 - 179 999,Diesel,8,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,90000
Casablanca,Anfa,Mercedes-Benz,Classe GLA,2017,45 000 - 49 999,Diesel,8,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Rabat,Agdal,Renault,Megane,2021,15 000 - 19 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,240000
Casablanca,Autre secteur,Fiat,TIPO,2019,65 000 - 69 999,Diesel,5,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105000
Tanger,,Volkswagen,Polo,2012,160 000 - 169 999,Diesel,5,Manuelle,5,WW au Maroc,Non,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,98000
Casablanca,Centre Ville,Hyundai,i 10,2021,20 000 - 24 999,Electrique,9,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225000
Taounate,Toute la ville,Ford,Focus,2018,80 000 - 84 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,155000
Meknès,,Peugeot,208,2017,110 000 - 119 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,128000
Casablanca,,Mercedes-Benz,220,2007,200 000 - 249 999,Diesel,9,Manuelle,5,Dédouanée,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,135000
Meknès,,Volkswagen,Tiguan,2017,120 000 - 129 999,Diesel,8,Automatique,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Kénitra,,Renault,Clio,2018,60 000 - 64 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,128000
Temara,Centre Ville,Citroen,C5,2019,45 000 - 49 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152000
Agadir,,Renault,Clio,2016,200 000 - 249 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,96000
Tanger,,Volkswagen,Tiguan,2018,95 000 - 99 999,Diesel,6,Automatique,5,Dédouanée,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Marrakech,,Dacia,Duster,2015,55 000 - 59 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,115000
Casablanca,Sidi Maarouf,Kia,Sorento,2009,140 000 - 149 999,Diesel,10,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,68000
Fès,,Fiat,Doblo,2015,90 000 - 94 999,Diesel,5,Manuelle,3,WW au Maroc,Non,Très bon,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,85000
Nador,Aarid,Fiat,Doblo,2016,120 000 - 129 999,Diesel,5,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,83000
Agadir,,Fiat,Doblo,2017,15 000 - 19 999,Diesel,5,Manuelle,5,,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Rabat,,Alfa Romeo,Giulietta,2018,65 000 - 69 999,Diesel,6,Automatique,5,WW au Maroc,Oui,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,173000
Marrakech,,Chevrolet,Cruze,2016,150 000 - 159 999,Diesel,8,Manuelle,,WW au Maroc,,Très bon,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,125000
Temara,Firdaouss,Opel,Astra,2010,130 000 - 139 999,Diesel,7,Manuelle,5,,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95000
Béni Mellal,,Toyota,Avensis,2004,5 000 - 9 999,Diesel,8,Manuelle,5,Dédouanée,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Mohammedia,,Ford,Fiesta,2012,130 000 - 139 999,Essence,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,72000
Marrakech,,Volkswagen,Touareg,2019,70 000 - 74 999,Diesel,12,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Meknès,,Mercedes-Benz,220,2009,250 000 - 299 999,Diesel,9,Manuelle,5,Dédouanée,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,135000
Agadir,,Dacia,Logan,2012,150 000 - 159 999,Diesel,6,Manuelle,,WW au Maroc,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Rabat,Hay Riad,Volkswagen,GOLF 7,2016,60 000 - 64 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170000
Agadir,Hay Mohammadi,Dacia,Logan,2019,80 000 - 84 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95000
Casablanca,,Peugeot,301,2017,150 000 - 159 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,87000
Berrechid,,Renault,Kangoo,2018,50 000 - 54 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,132000
Agadir,,Dacia,Logan,2012,150 000 - 159 999,Diesel,6,Manuelle,5,,Non,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,68000
Tétouan,Ziana,Seat,Ibiza,2020,25 000 - 29 999,Essence,6,Automatique,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,130000
Agadir,,Renault,Kangoo,2012,200 000 - 249 999,Diesel,6,Manuelle,,WW au Maroc,,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,77000
Salé,,Peugeot,207,2013,150 000 - 159 999,Diesel,6,Manuelle,5,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,80000
Marrakech,,Renault,Kangoo,2017,95 000 - 99 999,Diesel,6,Manuelle,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,118000
Fès,Oued Fès,Ford,Fiesta,2016,85 000 - 89 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,99000
Rabat,,Renault,Kangoo,2013,160 000 - 169 999,Diesel,6,Manuelle,5,WW au Maroc,Oui,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,95000
Rabat,Hay Riad,Mercedes-Benz,Classe B,2008,190 000 - 199 999,Essence,10,Manuelle,5,WW au Maroc,,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,75000
Salé,Toute la ville,Dacia,Duster,2014,180 000 - 189 999,Diesel,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,102000
Meknès,,Volkswagen,GOLF 4,2002,30 000 - 34 999,Diesel,8,Manuelle,5,Dédouanée,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70000
Casablanca,Al Fida,Volkswagen,GOLF 7,2015,150 000 - 159 999,Diesel,8,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170000
Casablanca,Aïn Sebaâ,Dacia,Logan,2016,130 000 - 139 999,Diesel,6,Automatique,5,WW au Maroc,Non,Excellent,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,78000
Agadir,,Hyundai,i 10,2013,120 000 - 129 999,Essence,5,Manuelle,5,WW au Maroc,,Très bon,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,66000
Tanger,,Mercedes-Benz,Classe A,2013,190 000 - 199 999,Diesel,9,Automatique,5,Dédouanée,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,220000
Agadir,,Land Rover,Range Rover Evoque,2013,190 000 - 199 999,Diesel,8,Automatique,5,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,223000
Oujda,,Renault,Clio,2012,170 000 - 179 999,Diesel,6,Manuelle,5,Importée neuve,,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,95000
Tanger,Malabata,Fiat,500,2021,0 - 4 999,Essence,6,Automatique,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,155000
Fès,,Opel,Astra,2013,80 000 - 84 999,Diesel,7,Manuelle,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,120000
Rabat,Hassan,Nissan,Pathfinder,2014,120 000 - 129 999,Diesel,10,Automatique,5,WW au Maroc,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,165000
Guelmim,,Ford,Mondeo,2010,10 000 - 14 999,Diesel,8,Automatique,,Dédouanée,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,95000
El Jadida,,Audi,Q3,2017,85 000 - 89 999,Diesel,8,Automatique,5,WW au Maroc,Non,Très bon,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,243500
Fès,,Renault,19,2005,55 000 - 59 999,Diesel,5,Manuelle,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,243500
Rabat,,Mercedes-Benz,Viano,2009,25 000 - 29 999,Diesel,9,Automatique,5,Dédouanée,Non,Excellent,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,140000
